time,tx_index,vin_sz,hash,vout_sz
1261621966,47511,1,459dc93e90d14432cd5ad7d7e2b4b57aee95221119d19c77cb2500beea3ceb0f,1
1261620744,47510,1,f07605ce9109ea154d9b6c341a8fa32fe73c3f7cb85f58e5ac1a6ac5a64e9884,1
1261620636,47509,1,526220c9544ccb9939dca3b5c046fd3e796ce46bb790669652c822cf923cbabf,1
1261620349,47508,1,3f1bd4ba6e3097ba24c53beee87cb01f9bccf1fbcec40d8bc5db96aeb8ed2b06,1
1261619538,47507,1,a5854f0a68819c9008567cf55a5607637a06b35d939bb662b07c8e7d1d74549b,1
1261618790,47506,1,f3feb0d02f4e02fc6d1747d54da01beea63b29f11f7f91ff5f5c1adac5a18692,1
1261618036,47505,1,00ea0fa96295f478c8c9b81e27514db5fd6bd86c9ec371550b272660f6dc17bc,1
1261617599,47504,1,48366d3c5f3be825f518dfda652bfba8a7216ae5b4133b8b34cc3c22406719ca,1
1261617057,47503,1,496a0d79e0b16dfc4a70845b339353dd95ee2a37d27ac1852cac00083a77b889,1
1261616746,47502,1,e3077f5229f41ec6db52ec5c3308666ec1b64e4e5e3f303a8873ac84122fe275,1
1261616412,47501,1,a58c5a6d0ced2fa297b0dc2314c55380918de1c3f40265b65e9031aabbb9f81e,1
1261615666,47500,1,79108b833191020f00be5f421686bbc4975b34c820a7f920eb8d2691a14a7ce0,1
1261615629,47499,1,4b4681880517b6424ab24a4157f32814fa3f6a70befbb35b90ed422f85762008,1
1261615447,47498,1,c00773b01af679fadd8770db29b457ee1240f80b36c58aa89cd3b9d0979b4eef,1
1261614427,47497,1,9eb3f84926aea1fb0fa56a31cfede8cb30071f53ddc342895a562b7b972b7eaa,1
1261614319,47496,1,3df2e17c22c0c6cf00b0b53a6343a61ba63bd381b05e6659326178cc28d9e36b,1
1261614277,47495,1,d1e99b436e60861688b43efe10fe1a2295700ecbcb46df0645cc9a9d32a2293c,1
1261614041,47494,1,6dc81b7f852710ca6227034aae059c6df4bfb4bffb75a202b07fdc2f40d60f74,1
1261613904,47493,1,f88d651b37f84639180d342b5e415ab75ddec53c426368e840392fbdceb7a518,1
1261613676,47492,1,9d05d8289b46a69ceea8169ade3461258dcb20a62c85d0d90b1f18d601b07125,1
1261613427,47491,1,c3ef43e7b8170af1050d8fcdcd3ce618f9fa9efcbec66b9563c1c67a5e301209,1
1261613055,47490,1,2b1c9aedff3fadce9cf50495dbbea05320a6e134c88f1a6b08800bc39d6efd97,1
1261612792,47489,1,012489d2835b0537091f3f719149f5cd1fbf36d2823c184e263494bec5a45115,1
1261612652,47488,1,d42128e3d66dcc6ce816285f240b332e2478af8270033f522693384d18b63b03,1
1261612183,47487,1,ddeb43308fef2e7c4df7515553792db4ef5f89e1a7b5417608fd1152b27bd502,1
1261610860,47486,1,75122415e38d01b2333d8b7ff5c7389423d1428bae5fa8e736531da8c2e93b7f,1
1261610594,47485,1,917b6181adb3d7bf2f335dcdbd776c86870b5c4d40c84caca4d58f12c47fa6e0,1
1261610325,47484,1,2cc6786323c321d48544181f58efc13911230a072a92e675886dd02a9d9ffbd4,1
1261609995,47483,1,a54f336ba8e1b4200520baf9b17823b8c878ed11ba3bde6a0854b7116803bb12,1
1261609890,47482,1,96614c9b95001595941ac4d43558a13436bbdb71d5ce144b5ce5b5bdb3369a21,1
1261609768,47481,1,e4dbf9dd847489a1956aac45742d834ce81945813bba3f6a63d7bcbf6e3d409a,1
1261608236,47480,1,ad8bcd28b86551e95aafcb0514f0c16c369ab7568754fffdf85346dbe583bb47,1
1261607856,47479,1,848d6ea6fbc0463926eb996451e79dbae5f47eaa97d75b468288a5c20151143c,1
1261606594,47478,1,f5e1a167eec7e7b401052c88c9d2c09bf82a6a94685cbb9f18450ad167a5670d,1
1261606302,47477,1,e40ce869b4e4b5b703a6f102c75abb74e9a7b5c4252437caa3740e0f9e90a495,1
1261604813,47476,1,9edf6f08fe49b20820416b30034ba75704f8588662caf0aa85456ea41433b382,1
1261604146,47475,1,8c3c9c049ac920bbff9a0efd0bad302dc8246f3667248abacc4a2191864c2da2,1
1261603729,47474,1,bc404313ac61722d547a683b645331b132efeaed2d278aa687aa97b37491565c,1
1261603611,47473,1,f24ae8af2495091c2014e9650bfe385370ffd7effe815f02e7dd72d17d544fc9,1
1261601227,47472,1,793552f77ad2a706140e13820e0e9ced2a6e6d61f46c62a5af72a78e759d6e79,1
1261600100,47471,1,deafc5f3e502bbcdef25e880121aa8c830b16845643e97ee42cf2baff5534227,1
1261599830,47470,1,592747b79293689137f1dcabe97c1581ce0adf9b372b1c5871e9c033ec128728,1
1261599282,47469,1,814e26615ec5cd95989e4a911209d5c19ebdf046ac6891d8ab8c7ad8292d0b4d,1
1261599018,47468,1,535f54eb42324d31ab638227f5e01ef3645c8862efc4fba59a9f17a3c727bdc7,1
1261598663,47467,1,d7b5d3d8ffcfc4e8851a797a2aba34c39520dacf7f7fbc7bcbeedc3a5c379c28,1
1261598439,47466,1,9e60dd8159a60a8ea94d8c6d886c9587f1dcb25a756b3064839caf6ba2c37923,1
1261598254,47465,1,d3e0bc5bc7f6d0f5b0e50843ffe162ce58460beb582e0a2a13f79a837ee66282,1
1261597327,47464,1,36d95305d150ca215712593147cb89ff8469257d313ae8a8bbd0a311fdde6043,1
1261595414,47463,1,96d75d8278c4e028963f21ff69ae93ef99cd7cdcde34b094e1ea747acf4e6e4c,1
1261592716,47462,1,0594a6f7ab08416f08a8e0bd2310ed71b1ed457ade602f9f22a81ea7fc7b46d1,1
1261591845,47461,1,1f1f6c575f39413566f4703302a703f19b18d20cd2de5c46153407be6e3a0b7a,1
1261591516,47460,1,d64c032f9ccc3e7d040c0566e27826169094f4c5885df0fa17efd92d11c7bb94,1
1261590593,47459,1,3a9429a266dbdea89bade36ca0971567fe5b67214bb7969c425a2de49cf26aca,1
1261590386,47458,1,1aef9027d5ed59ffd61ceceecfa36c327c7b15fd0de8e4e7ed1743be3998fa08,1
1261589922,47457,1,a4927e38c8e3136121579e926696d790b12e49d55d5510b47062428f998b2d0c,1
1261589751,47456,1,680e66abf2eed7821ef727d1f46d3d62aa1f864a9b5bda9299df05f095ec47cb,1
1261588686,47455,1,5d2c70b20252843859115711a148a116957534ef9d4c244c0bd41bea314b89a7,1
1261587994,47454,1,ea73d5514dc97c307eeaecd7a0572f3beb1831d96d768a0563c7e8dc7c4ccafd,1
1261585717,47453,1,fa48a6f4f484482582091998cc819443e16e072ca0cc6be67f90544660825502,1
1261585411,47452,1,c6c9b3a2b1aeba65aaa6125c582e1b73058eb6d6fc20cca73c547e83950d2b45,1
1261584363,47451,1,9c047a0caffc1049eb1726f332fb4712ca905b8cc617546f6b5fcf388f78c1fd,1
1261584103,47450,1,99a3eb88bb7809239459fb839b27b1f0eb5983096fc309cef0b0db69d3ccd770,1
1261584066,47449,1,c546330466485d71c0eba451a7020f5923f8055582d3c7dd3fb16c60035771a7,1
1261583932,47448,1,60ca430d927984690003765ba4d6b4d7eba3589ae05227fc41bd33889c4e4cf0,1
1261583625,47447,1,41fc8c8a50d822543aac63fd8c6444decf61c66c441371cf815e101cafd1a9a7,1
1261583570,47446,1,636d9db8456296f5ba6c90ff03eae0707af8e30dfa7f73516c0c502b8d0ee94d,1
1261582859,47445,1,98d1bf3a7264101be3ce26d23d24544f9e41321aa94cc456d693093afaaf58ba,1
1261581901,47444,1,b87c6220060970a0c0247845f63fcbd111e683b5708a36a0f0e99dea07b46d10,1
1261581840,47443,1,912ece2c5e199ea2f4ee74a8cb2ebb86c8bd527d3f108b81f0ccfce24d0a10a3,1
1261581502,47442,1,b6c77f8e3077c135262836559ec290987faf010d5e400c1fddbcbbe32aa0b416,1
1261580127,47441,1,5d3332719589d6128654f612f2b94898fc13a926952c38800a2c68fe76f7e800,1
1261578757,47440,1,843f8ac4f1d7f7e99da29603bdfea8431df6fe5bdb960c453cbd42f95b5f983d,1
1261578523,47439,1,3013e28358f118c61cbb5d4fbc94389286eb584ba44c966930bc8c2062ed3d74,1
1261578149,47438,1,98f772e23f3f87da8c43dc8fb76d04039997fe876aa11754411c797ac579434c,1
1261577602,47436,1,a9d795af207828b21589a1eb51e7daf70c31ca6f8671200c43e9db7c979eaa63,1
1261577537,47435,1,56b831fed2336f0f22998fe2bbdad2911c50deb87212c820820de9ca29cb6fc3,1
1261576542,47434,1,866d1713756ac30fd6babaec0dd4ca73d44c0a2793c5ac19f6bfa372a0a6a504,1
1261576090,47433,1,ea6c8132bf646343505cf132e8dc26ce4218c2a3903b4a58496019dbbefc9ad3,1
1261576060,47432,1,deaa2d3feb967f3d0e55a306679ff54ea7248b8ff70b55d41aa43962e8f2a2b7,1
1261574019,47431,1,d8e0a846ec36adfacd6ef9376e06d16557c804efd9893207cbe4a0adf34a2c9e,1
1261573765,47430,1,04711070998b125183adaa4608ffdd5b2cd7d472c4eed5c9e019b137ad94cc33,1
1261573590,47429,1,4f922db70a8e875655d762a5f90895cd09bf6c710ba7dbbf9926e5dffdabeaac,1
1261573459,47428,1,609dada783ea343aa98402b434cbdbaf7d6d4e3af9ec72bf3c9a69de6c205c44,1
1261572611,47427,1,ddcede9c5ed37e95b4de6b37333e00acf6ceae9a90e94aceaaf69d66f0cc88fe,1
1261571908,47426,1,f0c2e9caaf2beaebc6ea6a19627326e03955a2ed2a54a9746ce148776baa2594,1
1261571702,47425,1,c70699d34fb2b9d4da9d3c996761d7e964fbcf6e44b8801ba7d64d279d82be97,1
1261571397,47424,1,f7b6af2414a22b9d64cf0e381491fc9c74f00791ee675d99c6b8a078d61e02d3,1
1261570652,47423,1,cc04dcfbbf6ebbdeb23ebf5c0b8549f00252c73bf11773860897f19cf7651071,1
1261570408,47422,1,3fe246dda21a54f284e34ebc9fd8d9611fd120b5e517f4702e43bea0ff291798,1
1261570164,47421,1,926df30e2b9a1b239037aba51c58008ccac575073db27d1682e2b8d3a4a86b55,1
1261569842,47420,1,b79e9a54ff3940011aeef3a0fbb1ba67d23b64ead9e2f064bc5d1e9e4c324bdf,1
1261569079,47419,1,f3c83a64fa6c2229f44c0b8b3c18a820745c7e8b7eaae130f5b39d8fbe6704a6,1
1261568754,47418,1,8b58a0e7006984940c364c4cded99608faf23e13de88335a2c25ed8fc817ed45,1
1261568618,47417,1,74845a1c998be32fca7a17aca067a057ab751797d775e6f1fdc712bc54c4970b,1
1261567975,47416,1,b7c8a2ab851f50d97ff2fb6afba529ca11cea2ebc7133ed8a78e8d0a0d0849bb,1
1261567557,47415,1,cc812f90473bb03192f538eb1ad3229ef4f34bd655ac2e4cf447c0ce949af288,1
1261567434,47414,1,403a1b5dc88f25132f5d148f9c7d9cff5b2505f348ea6fc06f62b380d90a7b70,1
1261567158,47413,1,588566b0f055ce3e9323dd0f98c68143d892ec1cd0977fe54d557396117cdfc0,1
1261566831,47412,1,ca66d5a52f2be3dde964da83829de7618b44324700809a23c93d3a76b2149beb,1
1261565609,47411,1,f4e70afe09eb577f0638a0d380c3526d7761907dc8f032567a6f75de049664c6,1
1261565324,47410,1,c2432fde08a346e17ab441ca847da7234042c035eddf9660191c4c61da892305,1
1261565060,47409,1,44ae635a561d9394b5dc8971643e807c2d860655dd40fecb03c15b92b7d3ce03,1
1261564808,47408,1,4d3d5a80feafb48a3945ac209897945b8bf3ece5dbdac922662b8d9c1232dd8a,1
1261562418,47407,1,db64ea1b2e8663ddd1e810f96283c8abdc819370e8a03d095db1ef74d992db28,1
1261562277,47406,1,28284d72930f02bac162fdc3378a46ef4e775164ab1afab8331a5c1bc6afb23b,1
1261561094,47405,1,bed73b3ad53add3fed3e8d2330f0e6a80e8b721b25d1afe8aa01e6d69d478f65,1
1261560682,47404,1,b1d7c5c4c2d464bd59337b909364fde59a30c33cc522c865be756ca4c05524e0,1
1261560242,47402,1,da9b99a9db137a8833cd764876f268cdfd86598b07f71684f2272b331b2e6979,1
1261560086,47401,1,1b1a8be55bb948052f7f36f5f642bba9b0370cf405d9d8aa3bd6a458ff73dca2,1
1261558792,47400,1,2feb81af352fcd3b4c322d5b51fcfb0d3b96e65b393d8c788c60d98d9631bebf,1
1261558782,47399,1,bee1afd4c2df6dc8831682f2e956087ddae3b19150022a61cf52dc03774439ec,1
1261558282,47398,1,f0a121b2b02c506f1c6bafac7a0fd29fe8a8dc09c51f1366c14faa69dc1a564a,1
1261557836,47397,1,a71364d28c533fd428e3c40a5aa87c448bf6ab44490b49e58a9af5c241066c24,1
1261557260,47396,1,d7cf0527c7c1173f2c75d7231aeaaf6a60d4751ebd77f8d2b02891edea3f3d0b,1
1261556806,47395,1,8110516fb7c841b90315724957fdeae85fdb63a5d8034396b6a55aa4d4bc2e6f,1
1261556417,47394,1,d1ad7c3845bd1af4ea360c6b1d6c0d86ca4d7000c7dfb898d3d380a70eded443,1
1261556355,47393,1,83186984725267fd57854a6f7b9d2765c869acbbe199b53f6707b447f666009f,1
1261556067,47392,1,6ef7684dcefb596a8c7a877ddf953a7ca264c1f9c5eea6e15f6a2261c9f03066,1
1261555494,47391,1,371e87b68cd6f17b9b03e51c9e9d7fc1940b8362ce472a262ded3769d7c8fc97,1
1261554743,47390,1,be45eccfc6eaa85c7e40d2d903ff2d4e41ef5e4512f0653b7270910b8b783a71,1
1261554021,47389,1,48c3d055700162f271e5954469fade8dc5c9fb444127b9ada453b4f6d513da74,1
1261553749,47388,1,513d0d150071669f928fac040fbc10ea84821de2cec306fb6502ee22c33e5d32,1
1261553437,47387,1,6f8eb80773bd96ce8733dd8875da2aef0ca7d6b4e5cc261bda8d6f9e5c4e8107,1
1261552730,47386,1,9ea6922296829a6a4731eff2b42a7bd940c4d08149046750a34dd1d43b78fef5,1
1261551689,47385,1,ac481281866c7e1c1f2ef656261403f4e3dd09d47d29d1e15aa652327e5f0df5,1
1261551461,47384,1,7321c7eadc76bd58267f629e0fc1f452a1f0a5ec47896139b8974315098ae770,1
1261551192,47383,1,54fb0bc7380faedd90d05bb9efd7caf5b667e49a855c759f4024a970e08db01d,1
1261551037,47382,1,cc60f9c48e594c32af06f0579dee30ef9d9e0b757b37b5b430318c80b97ff39c,1
1261550980,47381,1,8673456fc957aa49eb7f97ba80de19641aa6ed84fac6eaf790c6b7079b587f52,1
1261550530,47380,1,bba52f1bacdd10bd892656f697c20ff3aee187a30c411f378ad764b1382bbf75,1
1261548802,47379,1,fe314036f6808bfb1aad3a89c448b117c58326702e1d82578ae35cf9263c9c98,1
1261548311,47378,1,489dbe2b0b369a09dc98a3d2921fb88d0739d3b29da4f9cec4bbc7e8ff4109fa,1
1261547093,47377,1,3fdbd1509855d6e68a8a042b15cfb6d26fb561f7f6ed4cbb05488bf871226445,1
1261547092,47376,1,fb9dbff79a6ca2b1f6b41390b8565bdce1e9cec778117a0641f3bc34d59ddb78,1
1261546904,47375,1,83c7bb4547c270796b3f523232d923334ac7dcf21a16d0cf713e12cf4ada1a54,1
1261546481,47374,1,2513c86611976d6879cf64875070dda4368f041485d410d6c4a1736aad21f219,1
1261546143,47373,1,35fe4b6ea7f12f7a8ba9880fa97ec5d9071f80d5d18027f206e70eb3fd18cf66,1
1261545826,47372,1,6c3d388d9d6767363978f3918ee00a786aefeb717dd02e00cbb4a65f95e4fe70,1
1261544736,47371,1,304abe0fd07e5242578b4f004e0bf36a5b23b3f68cdc37a15e4795c76720ffcf,1
1261544329,47370,1,c7d5ad82a1e0876539c4e85cd7beed8a8cf7fc98849ee52fcce968466802abf7,1
1261543003,47369,1,51893b809f473b480e6c2b2e30700688bbb53f673cc2ece58fbabc7e854e542d,1
1261542896,47368,1,296a5ca13c932244a02dedc0f3c3c5d6ecd9b963edbac4d6a38e0a739677eb6b,1
1261541991,47367,1,322a7df4af3daf6620cf2f999b79082ee0727c065f02b5213c7de2b672946063,1
1261541721,47366,1,ae4cc961bae5b91c693a4d025dc8561fe39977c2717532decbfb192013ddf02a,1
1261541211,47365,1,8c95178ae235a752280cf8366c3b87331227b2904845eb0413c8f1240f67d0de,1
1261541185,47364,1,1d8ab40ea77b97fa4db3f2250c495a5bbb0476c7660b99915e38874d08ad5e8b,1
1261540600,47363,1,473db11cccc65c7023d2bda6710c7b08155482afd478dec1068a361fb46b0ffc,1
1261540274,47362,1,8ed081f33c25099e718c53c7fc70a72d8a99003be230c134d5ac28f6772a2a04,1
1261539810,47361,1,0040df5235c7a0e1fa8df9092b17b0c4458ed31e8ea72707eb2e2ebba130062c,1
1261539670,47360,1,b2919fceeb295d08df7131ba7265c91f18a4491cff9e98f96740ecad6b1f41c8,1
1261538961,47359,1,b1419d2b0a896de75384ec25895eb25f1d9818e3cea908d2061d84e204e25cf9,1
1261538709,47358,1,929cce05fe5fd4fd9c3f5346d252d7a1f3bf4d31d90a2bf1d8f9f4c444a1f6d1,1
1261537170,47357,1,9b458273501b6ae59c76094f6c48437cbb27ebd681ea6a36566484f043b66cf4,1
1261536748,47356,1,461d182607907e588ecfa1fe492a946ae9b7716665a193e5f0169dc056834d08,1
1261536285,47355,1,355165e0451add4cae25fb16d38fafb0f27a16294c4d2272217ed72373299801,1
1261536267,47354,1,cff3671e9139e4ead5b26e206a33ba3ebfaf0d278554cabc35d376a80d5ed9ac,1
1261535817,47353,1,490e8160d7903d6917eff7c021c5568e84c7457a5f039bc08cb4215904b8098f,1
1261535671,47352,1,0896a25b64479e990103bcf98bef54426d0dae055fad6eb53daf5314f338edf3,1
1261535300,47351,1,c500d4ba3b75181f89ec540e654ab01b99945728914f1c1a0815fc3feda809b6,1
1261534307,47350,1,b4400b5d8787c189606f3f347fb54c02b69cd8413e34dce5107a1fc296ff290b,1
1261534245,47349,1,d3ca39c436c133f172824f4be673857c8b279bc831dd9b0af5886fd5fd41428a,1
1261533808,47348,1,6976bd89f5452ffbb302383a61070d6d6fb4f40331651b49b3cd73055225d272,1
1261532052,47347,1,f5e37cc2582f156201ea8197dc493130a90f47d6ec0caeab43fbfbeed9979f1a,1
1261530586,47346,1,2b401b3baba719afb778986de684ddcc8cefb735040dc12650018011c59d0b08,1
1261530066,47345,1,9b80646e16f93adae903c907f610dee6e151c9547da48c3d1e55162e02a102f4,1
1261530022,47344,1,a6a70b706cde87bfe424283e3877016c255492c2618d96e4e737883b31336a81,1
1261529751,47343,1,784d378d4f8065cd4f473e74eb2b1cc24084c619d2d2d558035eecc9502ad427,1
1261529653,47342,1,cdd948616820f3791686174ed176cb4eed4e785be6a72270855648784603aa97,1
1261529511,47341,1,e23d30b096093c20bdd8d624d1daa05adbb28dc0abfbbfc4059c1458c5c47be3,1
1261529153,47340,1,1530fdeed6d74058c767d4c42d8a3b9a82d254ddf43e7d11f3a01e0c819ab97f,1
1261529055,47339,1,79b7afc48f4b854cfa58fd58a8e18c457cb02f0877711a630b5d1f7ab61a86b8,1
1261528736,47338,1,9862cca0fc0e9b706bfaf5256595211b4623f3dd781db4b666e7a8c88fb3d670,1
1261528387,47337,1,118a78af02c105b3a7bb853ba0aad70f81d44b0611eb12f72d4e90e2c58eec28,1
1261526887,47336,1,9fff0b2b91212eda1f712add1856470de1234c0e4e614cc77eb4c921b73ccbcb,1
1261526752,47335,1,fb41a0b9089ef1056f7c892d53ab703c374956645e68ea9fc802a56f0b7d90a9,1
1261526548,47334,1,39f92c724dccc6d6c2ff99f78aacdf2866e498b6f385b68af041b7d1fc1930c6,1
1261525542,47333,1,dc49cf75d41ea016702bfeb20a5b00d9b4f06aca9f81ba6ad3e35802dfe457d5,1
1261524577,47332,1,3e901f4979cfb69be520aa50be040e8da6a1f8efbabf7f8e4d82d1388c962e09,1
1261523318,47331,1,49e6b8cdece8ba64259956d6e1d935fbc44471546df56e5223db5c4c68f7a772,1
1261522950,47330,1,7da0d6e68ec00a418219243edee3e69414bc30eae93db54643f1c1804e11e932,1
1261521962,47329,1,f8bbe724cce524bc64ff51f54279c390a00672109c3cfb98960f08c30625f77d,1
1261521459,47328,1,cf3c58993ef27efae7e5106e9dd1c8a7262f150c5fa9964758f565f6bd8efd33,1
1261521242,47326,1,30de3d5192f3a3c776db5d714335d7347b953933dc9b11d95eebba9db7d745b0,1
1261521239,47327,1,9aff1443298cabd779e41054192e3f48a3085d00bc4c18161d1e9dd2fdf6a3b2,1
1261521230,47325,1,747ebb0e6eae898f5754f664d49f09483359bcac49100258f05420a664b320e8,1
1261521011,47324,1,a218859012024687a94b284edd3d76ebfcf4cf734b3fb07565c1913b6a9d63d5,1
1261520899,47323,1,f7d3986e06bdef3cef43610056c2269d2846466044259c6d94d2f9c764ad2254,1
1261520265,47322,1,296995bc793d45c232e6bf2c4de80989ee5803409e80871d48c227c417b56152,1
1261519231,47321,1,c41f2c4ea080b885cbdedb15a4359cbc0ffaa24bc4e9088977e051c070fbcc58,1
1261519214,47320,1,79b7f9faa37ad1381268a356640441007350c6b05f7f55ce5f52d5b8729fed2c,1
1261519014,47319,1,ac135d259a255ef16d4bdd96858ae15a0400387d9338825f7009d233bb590873,1
1261518920,47318,1,5074672b056a242a1ec538022b806f8e6fe7275f6aa3fd86b12fdd5ca23141f7,1
1261518675,47317,1,c5cc0c644ca6840d2a958332dbfdeba78edac34525d74978b10d15100bead155,1
1261518336,47316,1,94e93dcde2f0756c67c9760e142e7843ba6366e4512e5a42d56e2271101e6ca8,1
1261518015,47315,1,745d70108e9c6626784a4c00aa25d75b197cbb0c3af0642b330136320078db09,1
1261517595,47314,1,fb752966298728b84f3359ed14028dbf498cefbdebbef1f7a105e9b6ec766b16,1
1261516808,47313,1,b8838eab651839c32998530c5aea90d5bb53442731ea4053e1154b62f91a89ac,1
1261515625,47312,1,4baf9e4b9d44e6c28dfe4ca650a33eb1e605ef188c0e133b13d797446e7cb204,1
1261515553,47311,1,4694e448a83b772f4df47d0b996763f57c76851a3965d08204151a363fdf8241,1
1261515345,47310,1,7a5c6b84215a1473783ee2d8249b2bbe164fa7d9ad2c11b9d6875d54f2b73e6a,1
1261514088,47309,1,94c294bf928fe6dcc97fa3f29567c09be97f2236f4bc66c57909729b42cec660,1
1261513905,47308,1,265b17275c3000bc01ccafe44aa2a23a6ddd6162e09daab09840b51d91575c1c,1
1261513861,47307,1,2a9a332f7a592f36ad0375f42b93b67e6867bbabb24f01a2747818be9887784d,1
1261513786,47306,1,0c467a9c4c2443d834d6e2d2465ef84ca1fb9fbb6cdc08428e221f21ed03cbb2,1
1261513303,47305,1,ca5681a05cf5fc05687ced3175b74b62d14949d3495d073f5c2b8e213ea03e92,1
1261512491,47304,1,bf144cb3da875a8d44a4edd9b37cf3dbba953832e2c39f65e3205e36e3c3327d,1
1261512489,47303,1,99202cf6a9e78892544371b9302bfad29563f3d3ea24dba8d0dc394c9f861e57,1
1261511449,47302,1,917d82b896054788e30e8c5d1f9bb6610b49807af39967c86dd01fbe6b980948,1
1261511209,47301,1,a70a5b2134960d6fde6bd1ef73e540b3412d8339cf57adf5a5723ad67b4607da,1
1261510514,47300,1,5f648a5a04f030b153550e3adacc29674e1139b85f1988ac3f42bfa25d9a0cbd,1
1261509567,47299,1,4c0dddf6d8b804b27e300ddcce9f23f771d5616ee6bb50f833b5e83c674394a1,1
1261509463,47298,1,2f54879e0c07c747060a72f4e77e7c0592e033fca9c27a614a6de6f8b380da85,1
1261509283,47297,1,df47c44436ed470ea62a64a6e3b712a249c8fa721e103a80821542f53383ffa3,1
1261509224,47296,1,5524231ef052d96d58efa6cc490e2319424bd15f80aba185ac341d884411b7dd,1
1261509012,47295,1,b6b77a3ee81aadf599945f53a82a0b038a242551f69d2c4a5e9f07ebc0cf747d,1
1261508137,47294,1,ced7e43821ebed8baa587e7bb690030eeb1e6de819dd5f66494e60d666493243,1
1261506866,47293,1,42e9a1d60e8ffd102f9985febc5295881dbb4b8afc52af8ca86d58539677adcb,1
1261506512,47292,1,9d5fac662812e4db0315bb803bc80d27a608c8024c0f1afefaecfe6b6fcafcb5,1
1261506263,47291,1,709bbe245f3956949d5220e652ec07a1c8566e81238e16348d482c9786f499d9,1
1261505432,47290,1,e24b62ecc1eb45b3b75c5889388414f2afdf9c9ddb451b30641ec6d24252bafc,1
1261504985,47289,1,9159dc2e3580cb8d662d033dca5dc52263bb737807d134bf461ca21f754cf59f,1
1261504240,47288,1,ace8f0c157d5e98e4e020c4f16e9eaecdf1377d859dd7551e1cae4f435eee1a2,1
1261503880,47287,1,20ebb3f502830b88cf9807387523218049513437965ecddfe902ee79cb7ee080,1
1261503496,47286,1,b1ba6d964201b5648ba9f94e6ed1c5e9449b0aeb00ec7d3b4fb7dddd7e35f93e,1
1261503333,47285,1,980076e56a1997c89266bc78b078be023462cc0b604c3a67d0b5cf809bef03c3,1
1261501586,47284,1,1ac1116490c957b5c39ee16391497e5f19487f03b935cad03f4819b07218f681,1
1261501003,47283,1,1584978816c23bd53935784b5d53201b710a0eb032a1033e54abcc4c42e7c633,1
1261500918,47282,1,884553312e0c6abd7130cd0e547127c6adeb3d1cb91eabfb9cf76dddf389c4c4,1
1261499720,47281,1,3900196cc54ee1b88e1d1fbd5709bf1a32d792be8f6f969689a8749df843ff3e,1
1261499626,47280,1,ea7711e12385ccecc3d7266db6de5ecfa2d039a9768bfbc033efd1cd33bcaeb0,1
1261499336,47279,1,eaf114f7ce47b4c7fc770cfe130e67dc675970ecd7389d1fb540fcdc7737e637,1
1261498978,47278,1,883de604642d14d9776085a6b0fbeb7009bc5a17a701fcd8ec4e14f28b7f91cc,1
1261498884,47277,1,e15b69837161ae5fe088872caf736be7e409b915f234f340bc47588795a76d4f,1
1261498788,47276,1,817c65b01bc9404376152c6891983fa6c9af232079e1f2daec94ba04f92b8461,1
1261498185,47275,1,f3912b05906e72b3540bd2d21fc6adf937571539561d0e174ba3289b9ac48999,1
1261497701,47274,1,fb205adbb36f638061971d855fc8430b25ff7ef89b3e3fd89c00f7a4ade25fcb,1
1261497408,47273,1,bfbcc52684330da18384137d07fedf2f99f336a7faf0333d9e471ed61a0de982,1
1261496387,47272,1,70342d0a04a595c4bec24ee05a01fb4a1e1d6324f5671a9bae1d409afb2e5579,1
1261494815,47271,1,2e9421aac6b15a2084ae6c9f16188f9541b0e2eae72140e4b9ed691a3ffb1a90,1
1261494688,47270,1,2e360fc3fbfeab0f5b1728c291cd7e60a241d45e56586ae03da81e35ae0a1f3a,1
1261494561,47269,1,2246ba64c360717f4215be370eb0bf1e70b43575d085eae06a0b75c6e99ace82,1
1261494315,47268,1,cf404d89df677d9bb09bcfe637a94686b2bab631b85de701e5543e9b984a258b,1
1261494173,47267,1,7dfbee7734a525dfae30a754c4b34124067b0294b86eeac641d0432485f50050,1
1261494025,47266,1,a9ff4f49a648bf7d756b7d2487db2e41441e42ccbade33fa301e8c55099b53a1,1
1261493666,47265,1,0022e6ffb1735978cc87d31a346a6f27c606dfcc5e7b578d4d9020259f5b0324,1
1261493323,47264,1,a342f1ad3a67e4237a15199e6afe639856110e0c16dafb79aad1ff11a32e2ae4,1
1261493098,47263,1,1e213f7cb09ad52f693c37cd62b7471c76a804aa41a87e1abd834505684735a9,1
1261492914,47262,1,41130950c6fb3221a8355f10990985bccf68d75e121c84b87f93626acb733141,1
1261492423,47261,1,33f804d4c0b073ddafa4c8dc73aa6d9110eb7e6b3809889827f8899b8f2a0528,1
1261491902,47260,1,ecb30eab384b863bef87958008fcd062d9fd1adecaee8af812e1ece32fd733dd,1
1261491779,47259,1,ea46b9799f479acbacb584bb9551bee9f3c8655109875a884995eefee17bd6a1,1
1261491625,47258,1,37cedfee546d1cc923055cb5b2f4301ae97e13aef5e3caa45e32cf49b300025c,1
1261490311,47257,1,8816168cfa77825783fbb9423798d023d93207633a9e2675593f78cf0adb65f6,1
1261489999,47256,1,82c9fdeb109e069fab779df5a9d8b7dcdf7bf6c27c2bcc4ee06bedfbe92f11d3,1
