time,tx_index,vin_sz,hash,vout_sz
1236945040,22675,1,4fe0031c2d3b01d36b90511370add87f0aae334f57d04f6c6178202e47d3d4e3,1
1236944258,22674,1,58eed104020001316d4f09cee6ca7eeb5db48b242421c3e5543c70020bf69be7,1
1236943699,22673,1,0b1ff042d2365a3974c4935924603998e5906b0fa562c09f156faa95feeca007,1
1236942908,22672,1,424f6d3516fe930abf9e085c46f4ac6f71985a804ba0194ede7bf266c985521b,1
1236942562,22671,1,b1091e576fe0074d942fc201c36c00439efaaaece981bf75518d3f2f6b3245ec,1
1236941463,22670,1,8d2ad25f47e479d6f5c5d7183ff2a582c6b5570d0e287fbb5e0b926e0b275205,1
1236940529,22669,1,799fd05438e5fa9cce480e38e915899b4ec1aa41a9f7327f928166c6ffce7ec2,1
1236939172,22668,1,61f74565ed069f13a6140f008237fea5912863a7832d8c0700cc91bddf519ce8,1
1236938415,22667,1,a725f6d9825fc5b46171aa0b4df45851fda64ab1023e3b51d149576661ed20cd,1
1236937834,22666,1,17fd457b2b8d87775078ff962f50bf69945ac3e0a8a5dfa64a14b7fc84f0a7fb,1
1236936747,22665,1,1bd68a4fcf51ea470664f87f55bc0794eeed1707e91a1a90d1e0aa39e22ac07a,1
1236936183,22664,1,adba3bd29f813ce193f5b7a6746d4807149cd7a28c21230abb40099d452543a6,1
1236934646,22663,1,9b105fae758f40937fa77e13f55bddb5f7bdc66fc75868774c92d4d39230623c,1
1236933090,22662,1,570a1b0b8eb4aaad4e6863142721d82321f08957e77bdfcf32a272f0c535d239,1
1236932266,22661,1,b360e0813de940b053bd90889338e9c02ce09d192f6f907e0167ed91f27340c6,1
1236931117,22660,1,2a87d4f8b316e8d649b2639def0798fbc98ab6324eb029f92cba617b79319ee3,1
1236930810,22659,1,7cc79461192cba8833471ff93df78a4b92752e0e3ab833b5304e813462da3c12,1
1236930000,22658,1,8e989f374aa88bb253e64ee17302d01ffd9425326b5c6383c5b84e7fb4f3d7ad,1
1236929521,22657,1,6326792ab48bbdbedf735650689222144ef024332321b857ae41d6ddd550e14a,1
1236928953,22656,1,59bf4ca914c0a065d0accabed25bff14675e7cb6d88e31cd4fbf5771b3f4a9a0,1
1236927524,22655,1,ee5bbac48f5123c2f68fc6bc68b38f264b4c80ecc01d035420182818a9f1d876,1
1236926239,22654,1,dace261e0946703d4ef17f8fbdf1100981a49dabd18ce6f0fb40bd83dde3e7b4,1
1236925488,22653,1,80e141f5808886563dee29d11dad9a865bd0dc12a36f2ab798445f7466d24712,1
1236924771,22652,1,3831d904c23eea3e9ec8b8fe8a00900d3f4f193735696f5a03ba960868b64858,1
1236924330,22651,1,af6217e2a8bed596b9cddf123296d6993ecc27705955a07a202d6e5747c20ad5,1
1236923895,22650,1,91c052c840611129441394d26cd46e1534588410c8e713fee82194f0fc888a35,1
1236923121,22649,1,742493ed60bbf03d934dc9ca933561942099a6272326f2b774aa6be54e3ca602,1
1236923060,22648,1,767ae64864f8a2b39ba100aeb07738d03dbbd9cf779e30b0d0168a1a1627494e,1
1236922459,22647,1,b8b9bbc12912323941847e3640d6f447f07a40044beb0028d42a0dabaa1beccc,1
1236921512,22646,1,da5cd1ee2e9e68191fa9d3f1dc20fd741607c24cd9511d0374e0a1ab3d3a6816,1
1236920555,22645,1,5d1518f43b26bfc64ab109da780dbb627875486d0de02ac26adc06e2f1b657f0,1
1236919845,22644,1,dd160875f5d91ff22c63482ae264677e170b2201a36583443bab57a85758fa6d,1
1236919831,22643,1,24fc78cef0ce8059663b87a3f208b2e18b5ad22d17d5da33ceeb32341079d286,1
1236918729,22642,1,7dfb863a759462f1a231851ff5fab0de48fbe2716c0a4a15835ea73bb331879e,1
1236917197,22641,1,4481f9b17ab46c164cdcac9a44027a1477eee164f3121bbd87cc249217fb45d2,1
1236916825,22640,1,c510a57ff35ccb936adab3a4bdc39556c55a589e6d5e56a32d6c084de10f1a2a,1
1236915849,22639,1,f0e729b9db282f9080909dfdd5bf5f84c48b62b2b4c49fe0876d94cf7d1d05f6,1
1236915211,22638,1,ca2a57326f0941b0bfcbd8ff1882f20dbdd015c2d60abcc3c663ded48a92fa87,1
1236914139,22637,1,158f805547769e6ef79fa1e2caf0fec53b433ed4d7bdda697ee554541216ac62,1
1236912561,22636,1,f6d35534f5fb57fe9f54566316eb7e51ca9c358cb84895945f7e2c75ae2a92ff,1
1236912218,22635,1,0515b217f061133eefcdbc2ff8d9964dfb98610ff6ff5ddc6b62cadff8affb06,1
1236910882,22634,1,50af778c9c31876fe7c56baf01ff70284e19865581e405537a604b4d7dc6a053,1
1236910557,22633,1,ab70a41bc2558dfaf335ecfc43bd8641ba14e32eb5f2c958a4dd5c43eab7a90d,1
1236909268,22632,1,e16f21178828e38d60a6676fd7719d41e5c9f3e3dc37ae1e26037f4961b2635d,1
1236908029,22631,1,d7beb6656ab5eb2a7129ed96dfcd0fce01eb78431fd4254313a131705eeb3659,1
1236906620,22630,1,90066a0bda5389ae1eef0d55409e9bb5d19c214d8f8ca2d0039d05cb7ad6220b,1
1236906214,22629,1,f7012f7a191fccdb01edcaf0919a6508f81911f3a4eb40018f7c184b37a91c74,1
1236905088,22628,1,6191194d48ea1d0ff6d9074e4ff7b655512e648d584801fe5d4f768a0f1e3ba2,1
1236903677,22627,1,0236df7ecf9c512f812e963d5c423e33c789ac01248f8f21bca7b301dbd24579,1
1236902489,22626,1,dc07f260286d2abada43c411cbf17544789fe37290fc84c1b5330115e67715aa,1
1236901849,22625,1,fd3db872fb9d7cbce09702418598eb52d5b98e95bd6151e132b88eb887fd89f2,1
1236900569,22624,1,6ff2c374ee6ce7b6a5064f07c8943ab20e82a51400908b141fa856dd2ed03422,1
1236900550,22623,1,5b65d8d508757705dea83d93c6371cf0b12e01ddc43011cbb97f1408e631d823,1
1236899722,22622,1,92cadc30c10d779693e5cd2865530bdaaf00d6f46b8ad4a965d26c6f30661472,1
1236899061,22621,1,37a51ed1a5842789a694cf349237b6572a4d42f97f02629f312f0797e3ca3a3a,1
1236898533,22620,1,6e0e751a5a3f4d66e85357b15fe9210615cca5111d588c16fbb075857c76d157,1
1236897879,22619,1,ec3a87320a29987245bebf511ceeb086831b010680973f3e7c0b1ef90d970bdb,1
1236896885,22618,1,37abd54cefb77e9bcb0e05eee2859ba7ceb29f6c97ee39b4d8bb69b06662d95c,1
1236896156,22617,1,bff9c69588707b2860f06ea72577699761bd357daf1613c4d357c5162037e8e0,1
1236895836,22616,1,359cb2cfd2fe75a2dc13f37c7c54226d0c297fc58becad300591712102755ae9,1
1236895515,22615,1,a810c153b7952218096b8af7e7f509b26edc737541da69aa7387e6e53fc163f1,1
1236894784,22614,1,f83c62bc4974dd6650b48542fa84d50300b03c95b57e071462c903a7de34af99,1
1236893955,22613,1,0eb061ffc6211317aebe7be5edf1401bc792fde13c84b5d0181ee5d9c3448a22,1
1236893569,22612,1,6c1d1551148b70ab2dfd1f4ec65a939f8c9d5d2d1c8d78a26a75a59fdaebd406,1
1236893532,22611,1,d9c5e8a8380bb09d43b95902b1b6f8b82c398e8b64c340b363ce6fe4887e7664,1
1236893217,22610,1,1b215ff015a2eaf1a183ff453d0ba9adf6394b5cdc19065e49626e0ea069250f,1
1236891954,22609,1,f85dccfd726f480071d5115161330c30fbd70622739d0868364e3329fe4b84e7,1
1236891607,22608,1,1518504209379026bbe3064046c616c667ac79ae3f933de415c4591957bc12f4,1
1236890477,22607,1,d7aea5b6422ebb1cb7a44a89020513c38382eae144516d56f6ed597eb470aae2,1
1236890383,22606,1,6bdad8ee0bd3fbdd49732e8c97993d28525cebcc8605891163efe58c02f7434b,1
1236889116,22605,1,a2f56b40a69af02c3b4e4ce22421e33b7d5b4ea09e4d005311fed1bd802f7922,1
1236888879,22604,1,b815c92c890703edce34aad590277a4c57e5c118250445e42fe0362dd900b0cf,1
1236888516,22603,1,f67348d103ca3045d04ad185e5299f02b32448673867a7399782a50fc3ed892c,1
1236887337,22602,1,83ff9d161d2bf9ef1241445692ad000173cff835f0ea2f493e27f50201b8cea0,1
1236886482,22601,1,24c17a24cfb22322102178196032f37a061dd92a0d89330f00fc1cdb7b3b9b5e,1
1236886030,22600,1,4b27c45b1624a9ab8d16251cac093dfe4034fb5484c0867478cb1a3d91748a81,1
1236885543,22599,1,4a29d5939a30f5e3826acce2836cab3faf452728d3e43fe5d6d5943716a298c3,1
1236884680,22598,1,41c704644559d3b84a0f261944f00337114d11ebfdc1cda9dbfe72e2067a9166,1
1236883381,22597,1,ea11d1c746c04ba736fe5d32851463e919685810a4a96608fdf39e14227f9f6a,1
1236882878,22596,1,de505cbe13e2473314042abc9c05a06e4e2f1cfe388e9411a3c64ec3c906a4a4,1
1236882570,22595,1,2b627a81d1464924b27761baf314efbe69975180cb8e8f980f9537939a21c32d,1
1236881994,22594,1,1bf9f6a76e6ddea48757d6925fa0faf95a2cdd0fcef643c393eda17075fc5f23,1
1236881631,22593,1,7653ff5d41217eeab89ed1de155ec4eff281adb42d262a4e8ecc0895741781ff,1
1236880777,22592,1,c1813032640fe009143f7ab63665f1e986a10f74a80e23b361cafb3432a62b81,1
1236880702,22591,1,9816e1369d3ae07cfb6bf8310d8f656ce23b6157bfb2c278d756d87b09a4fd00,1
1236879547,22590,1,8b12c9a3a135f3cb40415e3e171fbd54b782cc4f7ff77de9c723d6c33aa9199d,1
1236878290,22589,1,3c07c12460976abb062d1de22111fedd61b665b3388ea55754ab5a571f69347d,1
1236876874,22588,1,2bddf467ceb9135ec7b94d9a1d9af76bd6b313d41ed1609ed31cf3690c66eec8,1
1236875911,22587,1,afd764e43d7d0a55468b281a15e1f7720461fa9b35e3786809416ada46f424ab,1
1236874499,22586,1,087feb6925bd5268770ba8ff28f8ecb949d1137e1aa965178c84f90df936cbd8,1
1236874296,22585,1,7df49fa9f80b2401b5178c410aa563fd33289255d095d788de2b33ea7416f2b1,1
1236873515,22584,1,1dff33e10a75ec6896643babca4c2b600ec7a25e1e93af5762d8337a3923ebae,1
1236873359,22583,1,d7e40e387c2905ba544c3895448b4583a99d14477ffab73bac20c5de0cae7402,1
1236872620,22582,1,1c0bc5aca925845f11c9418babf0e8554765d55ad55e66853c5bdec6697500c1,1
1236871284,22581,1,8e482e27449b468a468439d2aae9b0602b572319646c2978ba0911d31b4d921c,1
1236870305,22580,1,c9ed31afa65f92320bb8dba95e8538654b9486482c2b825e39d7a071d38ba8f4,1
1236870162,22579,1,c29a37c8b8b5b99c24b45876a6ead937c6ed0cb7dceada09eeff3ee503f3b401,1
1236868963,22578,1,bbd7b4f5c1035b6a6413c7bd5c9a523fe9d1dbf315a6a27df80565c1ec2939f7,1
1236867576,22577,1,98dde13ce846de4ce7db75c8304e70bb347861ddbdc8811c7933e8513be93a0b,1
1236866232,22576,1,8277cfa0826f50f65656c7aa6831c8d6dd2ae9da6cb794a55f77b11b18e6c525,1
1236865020,22575,1,bdc903f53a968061813cfcd6d51ce7cbfcf1be0007a9183618efd89d49097093,1
1236864895,22574,1,d0df77fe6ab0311c55124955a80b886dda27678a76f35f6197b8b0cab9d323ee,1
1236864572,22573,1,6ab06e7930772339a71b7e33a567a37d68adcc3f9eb2657720c77a10a852216d,1
1236864206,22572,1,1c2f1be23e2fcd5396e14e3df26137b938d2b7d69500a24b6f365a4b437344cf,1
1236863937,22571,1,30c45c1ee89c0b620aae272535d277e997b574e37c1e438ed6b79a7183ff1768,1
1236863469,22570,1,b8af7b447df48f96f318df77a151163f9cbd6a807412d48162e65827af01f6d5,1
1236862311,22569,1,66ac005e82c4fd226b1b47e3f05c630a19bea5a56289e6b81062e1c218672cb8,1
1236861112,22568,1,3868f898611d4f9c5861e0c23732840b33b8ebfd1348ff8d27d2f0d77de68e37,1
1236860584,22567,1,008e85bc5ef61beb4f986dec4f55c866a37bf6197933097bbd9eee11b30d436f,1
1236859644,22566,1,b0f4fb5fcbe30a7405f533f65cd46ce5fa6f6363d46ae91d20d2f9071bfca0d6,1
1236859508,22565,1,6648d4248a6529ee181769e2c6a5b00ca164fcc377943c49ea5177c8df35569d,1
1236859196,22564,1,cb9e76c2e7aad4ca9c6f64dce0409100ee8027ec7d0ca83448df2610dad0ee7a,1
1236858767,22563,1,ebabd8ad0b1135a7dc098f0554d16a4cdc141a925c2b0f14eac4d00bc288c01f,1
1236858206,22562,1,ff47af2d5d1a4ca7a49a04c032ad8c3ca1f8bc9734028ae556e95c3b98dd4019,1
1236856935,22561,1,7768d59fef7c9dacad8c6e1c588296aa5b56e7f5fe31136568863951f0d6aa9d,1
1236856503,22560,1,27232ad7c7e3112f932b8a83190ee6e7de4b28cd405de337a677b7222d2f7a89,1
1236855597,22559,1,e2145e802ebea0ddfda7c486cebc8d4448020e35bb876a41dbef00706187b039,1
1236854934,22558,1,e21ef5669785d316f4e8d765931f0c8e1fbbd4fd0297c75b377569c2fedfa577,1
1236854934,22557,3,6a697d4ea52e2cb3f9c176fd2f3014f550bc0e8b4ed8e47588819535b99a39df,1
1236854095,22556,1,3d89625aec1db54412a9fc54c96d0e3643fdad754242d795780f2533a3d78fd0,1
1236853973,22555,1,bab953c6f47678155f69d4563f4de27c55811c2d791e05bfbcd8d1199cac512d,1
1236853400,22554,1,704396f5cf8314120b132ed886efc8d0b78ec11d89900b419ce4264d953f23e7,1
1236852016,22553,1,1c166e3544afbfa0a4e694ebff4fd9c5a7e2555a602040090b49042aaf9b4fd8,1
1236851370,22552,1,30b66375d232951266840736292083917687a04cf392332931dfe7f73bccd168,1
1236850382,22551,1,1fb89114fe6d5c4f0826365a5d81521891e2f8d5ca00569a57bf404b9993c30c,1
1236848839,22550,1,a17943485a7bd40d5bc08e60d4d334f096112e5c267e82135d2090e3e113dd32,1
1236848303,22549,1,d5571457b54f696a4016d4765ebc37f5370542f84b40ba705236549e63c30749,1
1236847894,22548,1,60d2efe2804c82ea6691e561f9c64425ddb8f5726eaf9e0a8f481c6e02ab576c,1
1236847763,22547,1,9dcd471f8fe9f08ed816205362de305d5393e31e2ee182598edb8df40c9f673c,1
1236846778,22546,1,232f2044dad4a3b8bd602c277639f343dd213274d794e65632fa111346866ebe,1
1236846569,22545,1,243bdb630076cf13a8027a776c69997d8ee30d926654892bd4812af76b47f752,1
1236845521,22544,1,9dad2a9df0c082824fc6349a68b9da347579d62a9c987d7c0f2ccb02fee07a08,1
1236844246,22543,1,37d8ebf34259fc51986ddeab38d5fe2ffb686ef0cdcb57d46ce77e9711264449,1
1236843256,22542,1,e9f838ff72f2efef2b4a4b1d2c379f32820518ed94aa22abfb493006969db9d3,1
1236842481,22541,1,16dc893589feef3123e1e8ad07af7e81a6091ec9660797113574b3d710c1422a,1
1236842310,22540,1,a371945878a49e8ecd204c94f62dbc24b057676130cf950d5404242b4c064733,1
1236841927,22539,1,3b56c9ab547f85b7800f1abfeed803a3979971394e74abbddd7e6fe71f0e2b2b,1
1236840630,22538,1,bc67fd4f49ac47a4562f3ef3125ec872eb405cdc316b6bb0edc2ac6cb74152c0,1
1236840345,22537,1,cc7df805b6e32f32bb58a4219a788b6f116797381ded9f5c82de3d85edeec7a1,1
1236839544,22536,1,81af2163b6ef98500e55e2785bae8df33751e16373018eea71643937138181af,1
1236838922,22535,1,0b3d77cbb7a1f9295f57706b3865253ca9260829ef381907f24a9dd8384f907a,1
1236838418,22534,1,3aad3ebdea8e4d686dae2036a691cc690d4f898040efcd783ece7666a584f56f,1
1236838194,22533,1,d3c11a88916332f8343a33b5ff17c5db768f552cb6bbd0f5709ec16319aa1b3f,1
1236837985,22532,1,d995775086ffbbd7315598e217118c546ec1f903cdb4c9f889d00b6eb9fe1945,1
1236837115,22531,1,d0e34c87861aca59abc85694ccbb6f9bb3f23bd91ac048f2f186994eb1985c7f,1
1236837019,22530,1,8b896bdb8939afb1190159e778f102d8b8acf583f4a9ce204f05bffb283da1d7,1
1236836240,22529,1,682c3bed4db9b62ad50ddccc77a9a79af08b26e1ad7aeacf8e42054afaf28f3c,1
1236835826,22528,1,eb492e0b56b7a09de2dfeb3dfbfc943326641cc662fbb0d4631edd756ccfa792,1
1236834392,22527,1,0295b4a1107e9fc3687168ba7ba8699ed834a24da15135d731db1d07b6b2a561,1
1236833999,22526,1,7b513015267e2290d9d451a4c815c52ae3e58368ca070b904319b008bc96ae5c,1
1236833065,22525,1,8bbc21a93cc7b182ba8784f1164be59522604aa4d65c8d1277b2a022d3ab7a3b,1
1236831701,22524,1,9d4730e623f0b7460c910dc92e8a77457dff55689e12122e92c277dc048439cd,1
1236830336,22523,1,d98be8b2538bc9897cd3fc782d290f5f95a18fa2b135861405c3e2e05499fd70,1
1236829777,22522,1,b264e3eef754ea8b0927955a8ea58fc6fdc40b7a3d4cc6c56e38d1caabb5eab4,1
1236828693,22521,1,2a2baf858abe7224e2d12e32c76ab893f4264c4fa7ebcceafa41f545b1399038,1
1236827200,22520,1,c576cdc2538bf0f426907502446ee44a4bba4d1fcf214a676637d123b68b2646,1
1236826031,22519,1,b83a492958eed5d1b21b2628a4fe559793369021d94de96fdb645cb513c94de8,1
1236825290,22518,1,cfcee92a56a4130c1cee0fbbaffc4234f87f52efea379ae5f3c7ac549bca59aa,1
1236824275,22517,1,a8e560c765997f1e3ab9ebdce4fc8941f39cfd42bd7ec7078d4db589c59e56f0,1
1236823103,22516,1,a9eeac82eb18a12d26a9e429c79126e5c4fd2375b50a8a26114471ff7d9e9593,1
1236822354,22515,1,cbe8e202f86a719f4369199d9d9cae7b0531008acb81d3af8cb1444e978c789f,1
1236821174,22514,1,561d808b20cf3458aaaaa0ba7d00876c84680efe6f4f9facbee5dc0802f18aa7,1
1236819598,22513,1,9a93ed1c6de49233d2c9ff9fb56376c69833d599b5232c4502cdb8ebda81e99e,1
1236819393,22512,1,e31d18892013fde152563fb647bdd5c3db852de30c980fc71b02aaf6378dd34d,1
1236819294,22511,1,c94e3d085ca06ab4c36162dba184bf95345a1b84959cf3da1ea0793ee1d66ddf,1
1236818777,22510,1,6b8e6aab6e68813ca6b981a81e5ba8759cdb4c6e732f2b0e8217cb5e3a58856a,1
1236817091,22509,1,ef721ea4537907eb5c46441df1e54cc2a0ff6b8c88bef6268d9029560af82dcc,1
1236816971,22508,1,883e446f03fa71d8f6465339a877ff24dbd202fd60beb470c5b00044125f2796,1
1236816460,22507,1,54e354dddd728d670df3e9323c46717c11c8753931abdb6f7eb48c9571375da6,1
1236815944,22506,1,f5dece499582b5016c27aa2547919a1052c1b4cfd445e680eccecbbb645589ac,1
1236815266,22505,1,7f70a6c4be06818c025fe4c24a99c2fb5f3d1eab7413ca6ef50c39847b3f2406,1
1236814684,22504,1,26d6dbbc55702e4d2c93e4aaa9786fb1f319341ed63426cc9c7dbe24bd783917,1
1236814295,22503,1,e4329734abe7886943f77e7e131a99ab0a3ccb24b56a6a3475cff8a3bdfa1bee,1
1236813090,22502,1,cfe356de3bd30915dfb95833615b57f6c8bd9aefca01b774e1a1d531f473d087,1
1236812496,22501,1,3aeef53456d4945602a7a4a6af71b3ba2c2bfb709a3321260e5b058fdf7e1837,1
1236812044,22500,1,f19e5fe6b5b01d2a485688316f8482dd0e64fcea543781cee244b634798e133d,1
1236810934,22499,1,db3fe21e1a8d7b27d41a51dcb4c800ad84a89156f581f64aa3f64326e9c6e94b,1
1236810552,22498,1,57fdb23efac01898dfee59c68d6cbb5949882ca811deaa437034703471544f54,1
1236810293,22497,1,70b700c9cc4096ddd7de5c0fe9cd598c7b84e07d8144f3245f53cbd729d39fbc,1
1236810203,22496,1,58fc93bccb2b1b5078c15e9e3f3dd5ea4156a26362f081f328903059786ee036,1
1236809502,22495,1,c29d220aed1d52aada79ee6d189b68ad0fdede5353b117ad940ccddedf6fdb84,1
1236809452,22494,1,7eacc9daaa2c786db58039796fc6744a3a07da427ba7cb1abe8e96c623bd9c8d,1
1236808188,22493,1,5ffa9447bd7122762a4f063ff7c3afaca15b074a9c764099d6a8695b7054f476,1
1236807915,22492,1,5f1000811403fa28d155070953afa41748e9394b31aeb2e8e9830956abd708e4,1
1236807549,22491,1,086153436e6ca2e6ebe403f8b5666da5684d5f9adba0e3eb5502a5199c7daa20,1
1236806079,22490,1,a3ad8da4ab63a2b9409f8d8131b320940655aad4092ff824dc128307fc962aa3,1
1236805653,22489,1,a1367bd0e51b304af3f2e1b7d482de5b80a3d9687d01296eb1bd2d37cf7c07f3,1
1236804929,22488,1,8d7e490ac74ba36e449bbe990b570878a23380ec062ed675898dff175aea9f25,1
1236804211,22487,1,e7082ef7505d0a19440de8101c6a00c278af482dc2a27f2eefb81c0f36dab36c,1
1236802826,22486,1,9e4c6f26ea767bf4d6502b94480d60a68f5fb8c925882baa9fe8ce1fd5cda2f5,1
1236801772,22485,1,dcc67963708c48212dc102aa8b9af29c63d2ac6a18b1e8145f6946a1dcc23635,1
1236800760,22484,1,794f9795141adff62e7d518ff5d302e5596ea6323f3e5b29300d1c3070fb6c14,1
1236800214,22483,1,fb32c28cc5e03c8c10c3a3767f6b8c387498f96746fc9d56b0a188cd9d33a174,1
1236798900,22482,1,1c56ffe68d1cdf5be120960c9cdf265eb95a7ecc7b8be5b68df043500bfabd82,1
1236798170,22481,1,0afd01f9e8c1e24516ea3f91f8a73267f4ad7ceee0ed977d619dd34d0e874199,1
1236797847,22480,1,0d8dde6c0f3f4b39c76a6cb5cca0375c55c648f79a15dc4ce20fe25cd810f1cc,1
1236797719,22479,1,3be0156dd59dcc4b52fd3f5ffe9ecee9e73063acb79c15f81d91c7f78c4c376a,1
1236796664,22478,1,dcd751ea8b88a7c4825b1b4ea04c1a631401074677921484a52469f14d250691,1
1236796379,22477,1,a65a13b765d268f3b2f8c5996ff94070a0ac12522336ab3f2674e5f219d75471,1
1236796286,22476,1,92fd00fd0aa29d2441d01dfc2f1c8bfd76c90f3f16b571ef60e7caf5c81c9536,1
1236796183,22475,1,453303337b786bf1490994afa3ba808f336b1c255c428a31b12544ab9cb904b2,1
1236795148,22474,1,031c80bb65429b4b5423749d5b9f2224426242801ada93fe3ee5ab78bad3d5ac,1
1236794785,22473,1,cd2e32cf1333a12ecef23944e127a380767e45689c71f11c7c0b7c1d2f2c35ac,1
1236793558,22472,1,2390ec23dcde443528ed33563e50c07a503f17a7c8cc3813e0386a18bdd6a2cd,1
1236792275,22471,1,8799b298c7c0222407bb854315f1d1c842a4bbee42a4a176ff05b1b6ce90d43b,1
1236791239,22470,1,3570159741d5a461ab39e909e5476c28af82eee6a0840c8f9b00424340b150e0,1
1236789690,22469,1,b3820a6729d5535c21b1ac33ac034df413b0faa286120cd3bfb1ee29dd394b97,1
1236788846,22468,1,bdf0c137bfba92c92c44c7c1cc2158013539b19299eeee0e3504526aad6561a6,1
1236787661,22467,1,db24c4baac40570b954baab1a0c5759ba5dbfc660235d7220947fedc961acd10,1
1236787338,22466,1,dc17b739b85a5757a7a12a5253312043ac46424236332b7e0459697dd0b82946,1
1236785941,22465,1,138b846beb068ec74bf36d07d0d9a91310258837d1c2b1fd94ac05bd81c96234,1
1236785536,22464,1,13291bf889c99bc8420d3e0bdb430c56d804ce255b6493c06a127926ccb80f7e,1
1236783837,22463,1,26e4ffc286c6b269377c58ab7c2df6d64c0d43481c639cbcc24a83857512426e,1
1236782852,22462,1,caa778b6f4d88b3bb3e1639357161fd16343aa252908897028a620898b7557b4,1
1236782333,22461,1,5edf73ba821804dd10ef9ba1ab12891552fb156a775a354609dd390734443d08,1
1236780894,22460,1,8e18dee72bd82fb08ca5cb655e5b781fbd837b04caafbcc408b28d4b3804252e,1
1236780229,22459,1,64f0c0dc91bdf7a4d157da6b3dcc025a665629c0a485cfe50f562572bb8a4308,1
1236779199,22458,1,d0995534e34f568b7bcd846cbc86d4c1d99e1e802d92fb33f590cf8cb0365172,1
1236778555,22457,1,c322f59a5cca46ffe1e87f9a08c3f29e1895218f5aef719147296d8b2b37b447,1
1236777455,22456,1,4775891cb2c2ada431ac4729333eb97f26bc09ad11dd802e7c74be9cb510add2,1
1236776299,22455,1,09813e248eb07433c5267690366a6ba1b9ba3821559c2e29645792f3610cc288,1
1236775243,22454,1,bd59f78db575c62269815cf64a3c1c852075f0aa8660c61bdd8859675f56d22a,1
1236774833,22453,1,8f63651feaa2c3f03957a019d8169c9967c6fd24c1c8ff0e3d7f004f4ba99420,1
1236774780,22452,1,b086ed0ce59d1f95ca7762d3d5c42453335a83a683d307f4b61c8322ad49886d,1
1236773839,22451,1,2bdeceb5f49eddc84088f340b3acb61ebd2c168061c5c59013d362638ea7c61e,1
1236773364,22450,1,2ea2963dce11e5e5303411ae4c9a50145f9a63b5d903d324400280576b1dd3fd,1
1236772940,22449,1,4117f5c60f88b645d282acaac922e8e45bf6b11a7da36e6c77a6a379f5a66e7a,1
1236772240,22448,1,49087ed37abbdc8b59738b4c31977cc3a44d2f633e1295ca964f72af82acdaac,1
1236771799,22447,1,a3669d250eefb67cabbdf46d6e18cb666ba9648b41beb4bfd142d762fedf3a10,1
1236771534,22446,1,f41a6df9ecd96d89b43b096108680284c50922ea15d115d043ffae130b261a8a,1
1236770779,22445,1,abfd75d77c27a7778801022805870c2486af495b038ff0699cab8341e2aa9040,1
1236769178,22444,1,43197748e8b8c1b6302808ba7a7475a878da00dab1353a9e5a929662e561926a,1
1236767840,22443,1,467b0afe1b3ab387dabb5508d9b62f1609533d96751b61ea42760985930369f3,1
1236767770,22442,1,3407463c5eb6da59004df9e26e3f0510a05da807b274facd5674a8852caef57a,1
1236766367,22441,1,4cf13160ee28284633370451cb21a00b4f95127eaa0bbb9160a861f35827afc6,1
1236765847,22440,1,19ed6f79da30c44285d51e6cece4c15507c04899507dd85f6ca89b6a450ced55,1
1236764338,22439,1,1910cbe28c2fad3a0eb758873d78bbbc780f32dd38b7db89926ee9e354a2374d,1
1236763076,22438,1,8502e47fe0578e8e272f2636113d33df3310801e2ba10f4f040fba35e6e78a77,1
1236762121,22437,1,8b6a97e0d12b738eeaf3a4887b1f07a36863761dbcfb3ccd6699ae1f10abe4bb,1
1236762053,22436,1,2260ac3344978cb8d08a14965cda81b2e27d7b901ae8e20ec47427cc143e5c7b,1
1236761751,22435,1,ec53462c16ba45291af4717dd585ab37fd2006fb0303dcc7717fe47603367a3f,1
1236760767,22434,1,49997efd8e5419959cf56331965f2eae494b5b70bbf7692648b8f56286bb16f2,1
1236760623,22433,1,0942d12699863e58b77c9af29aa7e8d69b61da680329e3c31eda6ed3da4accac,1
1236760388,22432,1,f39d886defa2174a24c6bbaf01fa22d8032c01e69b37b57873efa84efa17d0f3,1
1236760221,22431,1,1d0301d1edce0529bf5207beb50a6ab5531d5b24145330bf67de5f81b30cbfd1,1
1236759474,22430,1,05c0357afac271402dfa01a3da82d1d76815f7ab3ce8b5afda7ee4c137a9988e,1
1236758297,22429,1,7ce483abc71261d55249a5adc40409c74983caab3bfe4627b3e6e9367028b3fe,1
1236757094,22428,1,11b22dc7fc6f8ba619ea72fb3e1a10b3b3fd9c2b26e5a117ff97a666f807860d,1
1236756476,22427,1,0d9bb8b481ffef1375b591ead4ba07e25891a9970b61d6a28593e3049deef684,1
1236755775,22426,1,63b024392a1721950dc27639ae47ac22ed04cf9a25199c81e2af58011952c619,1
1236754999,22425,1,9c49b89269e79e149c5c52bbd3408136d7e15eb7876381102bab1f763f9d861c,1
1236753364,22424,1,26183ab8c7e5bcd330dd681916db1cf29b65dde42ad75c290fd2851d93a1b5d8,1
1236752455,22423,1,8f7428d44eb4e69ecdb580da7c51af614dbf88f845cb14d463f89e8c2a8cb5d2,1
1236751152,22422,1,962c8ade537b3730dff092efa69cebb77d5da0ec5b82269dbbe92bd4ef0438bd,1
1236749959,22421,1,0fc7709126d12369bdcedb24ddabbef7c7d22362ee9476125da45807ceed264c,1
